timestamp, utilization.gpu [%]
2018/10/11 10:38:23.244, 0 %
2018/10/11 10:38:23.244, 0 %
2018/10/11 10:38:23.245, 0 %
2018/10/11 10:38:23.245, 0 %
2018/10/11 10:38:24.245, 0 %
2018/10/11 10:38:24.246, 0 %
2018/10/11 10:38:24.246, 0 %
2018/10/11 10:38:24.246, 0 %
2018/10/11 10:38:24.247, 0 %
2018/10/11 10:38:24.247, 0 %
2018/10/11 10:38:24.247, 0 %
2018/10/11 10:38:24.248, 0 %
2018/10/11 10:38:24.248, 0 %
2018/10/11 10:38:24.248, 0 %
2018/10/11 10:38:24.249, 0 %
2018/10/11 10:38:24.249, 0 %
2018/10/11 10:38:25.249, 0 %
2018/10/11 10:38:25.250, 0 %
2018/10/11 10:38:25.250, 0 %
2018/10/11 10:38:25.250, 0 %
2018/10/11 10:38:25.251, 0 %
2018/10/11 10:38:25.251, 0 %
2018/10/11 10:38:25.251, 0 %
2018/10/11 10:38:25.252, 0 %
2018/10/11 10:38:25.252, 0 %
2018/10/11 10:38:25.253, 0 %
2018/10/11 10:38:25.253, 0 %
2018/10/11 10:38:25.253, 0 %
2018/10/11 10:38:26.254, 0 %
2018/10/11 10:38:26.254, 0 %
2018/10/11 10:38:26.254, 0 %
2018/10/11 10:38:26.255, 0 %
2018/10/11 10:38:26.255, 0 %
2018/10/11 10:38:26.255, 0 %
2018/10/11 10:38:26.256, 0 %
2018/10/11 10:38:26.256, 0 %
2018/10/11 10:38:26.257, 0 %
2018/10/11 10:38:26.258, 0 %
2018/10/11 10:38:26.258, 0 %
2018/10/11 10:38:26.259, 0 %
2018/10/11 10:38:27.259, 0 %
2018/10/11 10:38:27.259, 0 %
2018/10/11 10:38:27.260, 0 %
2018/10/11 10:38:27.260, 0 %
2018/10/11 10:38:27.261, 0 %
2018/10/11 10:38:27.261, 0 %
2018/10/11 10:38:27.262, 0 %
2018/10/11 10:38:27.262, 0 %
2018/10/11 10:38:27.262, 0 %
2018/10/11 10:38:27.263, 0 %
2018/10/11 10:38:27.263, 0 %
2018/10/11 10:38:27.264, 0 %
2018/10/11 10:38:28.264, 0 %
2018/10/11 10:38:28.264, 0 %
2018/10/11 10:38:28.265, 0 %
2018/10/11 10:38:28.265, 0 %
2018/10/11 10:38:28.265, 0 %
2018/10/11 10:38:28.265, 0 %
2018/10/11 10:38:28.266, 0 %
2018/10/11 10:38:28.266, 0 %
2018/10/11 10:38:28.267, 0 %
2018/10/11 10:38:28.268, 0 %
2018/10/11 10:38:28.268, 0 %
2018/10/11 10:38:28.269, 0 %
2018/10/11 10:38:29.269, 0 %
2018/10/11 10:38:29.269, 0 %
2018/10/11 10:38:29.270, 0 %
2018/10/11 10:38:29.270, 0 %
2018/10/11 10:38:29.270, 0 %
2018/10/11 10:38:29.271, 0 %
2018/10/11 10:38:29.271, 0 %
2018/10/11 10:38:29.271, 0 %
2018/10/11 10:38:29.272, 0 %
2018/10/11 10:38:29.272, 0 %
